% X                       Y                        sigma11 @ t=5            sigma22 @ t=5            sigma12 @ t=5            D1 @ t=5                 D2 @ t=5
-1.48                     -1.44                    -0.08863589762421274     -0.10816610866825298     0.21269027220939635      -0.12440771164846552     0.13637736808318093
-1.44                     -1.44                    -0.0983724299715173      -0.09901150734018342     0.2230677733943589       -0.13276237965393628     0.1330764678651035
-1.4                      -1.44                    -0.10907815351553263     -0.08959387581153148     0.23315103658568195      -0.1411750640188804      0.12969350705986152
-1.3599999999999999       -1.44                    -0.11849244361716325     -0.07907875915849595     0.24114992132771879      -0.14904945403435907     0.12623072869651691
-1.3199999999999998       -1.44                    -0.12877810130223108     -0.06859664169238128     0.2487577820569481       -0.15694272553226452     0.12269134133955692
-1.28                     -1.44                    -0.13883791666138035     -0.057712273225054976    0.2550780286487464       -0.16457536814414603     0.11907604963153705
-1.24                     -1.44                    -0.14869224453382382     -0.0466079059970257      0.2600787306115918       -0.17195431535841166     0.1153902093580919
-1.2                      -1.44                    -0.1590963841533526      -0.03567577911498908     0.26461502980529233      -0.1792734097272163      0.11163490113854452
-1.1600000000000001       -1.44                    -0.1686711654820115      -0.02439676728206934     0.26692687619754907      -0.1861596355948065      0.10781406648914076
-1.12                     -1.44                    -0.17866305751968667     -0.013417379416365421    0.26875507302358914      -0.19295813936665512     0.10393220966080997
-1.08                     -1.44                    -0.1884406220027505      -0.00250352737089159     0.2692288280943341       -0.19949418410539319     0.09999040661385564
-1.04                     -1.44                    -0.19808504892438628     0.008222204095728117     0.26835739572657         -0.2057709456234291      0.09599570785592605
-1                        -1.44                    -0.2076819160842549      0.018676782637128356     0.26701270097592056      -0.2119059488200698      0.09194938759593381
-0.96                     -1.44                    -0.21718269148596395     0.028821528611679182     0.26350831136881403      -0.2176719445008046      0.08785634191996702
-0.9199999999999999       -1.44                    -0.22648211652809955     0.03865621773751909      0.2595700720436851       -0.2232762445040068      0.08372171813358144
-0.8799999999999999       -1.44                    -0.23561519752784463     0.04812194492235991      0.2543785216930648       -0.22861300622689537     0.0795467863449186
-0.8400000000000001       -1.44                    -0.24466749249363695     0.05713628296912823      0.2479824949603313       -0.23368383878433854     0.0753393547224976
-0.8                      -1.44                    -0.2531697875376902      0.06587515889153608      0.2412166649673506       -0.23856501745700576     0.07110075588101634
-0.76                     -1.44                    -0.2620107396441893      0.07389989528425046      0.23253768368331795      -0.24309942348415514     0.06683625092283757
-0.72                     -1.44                    -0.27015246704915497     0.08165161216684262      0.22356424322559842      -0.24743049101786518     0.0625511173072014
-0.6799999999999999       -1.44                    -0.2781540056433996      0.08884497937296304      0.21356611221598104      -0.25148965640718923     0.05824668152679552
-0.6399999999999999       -1.44                    -0.28608140956006023     0.09542805747198435      0.20261989343443848      -0.25527815837889334     0.05393078859327821
-0.5999999999999999       -1.44                    -0.29287434939439677     0.1018557639651462       0.19145603821561896      -0.2588356255284364      0.04960472701784794
-0.56                     -1.44                    -0.30059047823770235     0.1071753161744792       0.17878200713495823      -0.26208036634120063     0.045273676794278586
-0.52                     -1.44                    -0.30705101622691017     0.11235859197027216      0.1659840718806559       -0.265085813280346       0.040942664899680584
-0.48                     -1.44                    -0.3133674737437268      0.11688302255120492      0.1524688052022163       -0.26781784282464866     0.03661297142731201
-0.43999999999999995      -1.44                    -0.3195759288338003      0.12072293848296209      0.13832926784200214      -0.27027790118580264     0.032291953099230365
-0.3999999999999999       -1.44                    -0.32417204889258905     0.12454805129188953      0.12411060617888542      -0.2724790237123161      0.027980782062863318
-0.3599999999999999       -1.44                    -0.33015156986388716     0.12699236107860212      0.10894016578791496      -0.2743984781235595      0.023684237677845638
-0.32000000000000006      -1.44                    -0.334442754979341       0.12944395983074783      0.09378889960501782      -0.27605567474033643     0.019406833506349943
-0.28                     -1.44                    -0.33856166608492894     0.1312111339576442       0.07826497554060458      -0.2774417075822494      0.01514973091587528
-0.24                     -1.44                    -0.342511507518117       0.1322915862910069       0.06246867098733373      -0.2785584570796065      0.010919441967837548
-0.19999999999999996      -1.44                    -0.34467851487467954     0.1334187934838949       0.04674572575687741      -0.27940882655291527     0.006716975981876217
-0.15999999999999992      -1.44                    -0.3482425071343193      0.13315354188588602      0.030628717071586205     -0.2799905003924173      0.002546498604156985
-0.11999999999999988      -1.44                    -0.35000145609697586     0.13295264804750914      0.014677042327313943     -0.2803069665552611      -0.0015881567798126674
-0.08000000000000007      -1.44                    -0.3515454851465662      0.13210463507129272      -0.0012985195569045985   -0.28035845173921115     -0.005685994844339926
-0.040000000000000036     -1.44                    -0.35284797651847666     0.13062701120508685      -0.017198046804421854    -0.280147309636994       -0.009741571321256774
